Fecha,Latencia (ms),Estado
2025-06-16 23:10:50,893,Latencia Alta
2025-06-16 23:10:51,8,Baja Latencia
2025-06-16 23:10:54,99,Baja Latencia
2025-06-16 23:10:56,1026,Latencia Alta
2025-06-16 23:10:58,16,Baja Latencia
2025-06-16 23:11:00,22,Baja Latencia
2025-06-16 23:11:02,36,Baja Latencia
2025-06-16 23:11:04,23,Baja Latencia
2025-06-16 23:11:06,14,Baja Latencia
2025-06-16 23:11:08,18,Baja Latencia
2025-06-16 23:11:11,12,Baja Latencia
2025-06-16 23:11:12,20,Baja Latencia
2025-06-16 23:11:15,50,Baja Latencia
2025-06-16 23:11:16,18,Baja Latencia
2025-06-16 23:11:19,327,Latencia Alta
2025-06-16 23:11:20,21,Baja Latencia
2025-06-16 23:11:23,37,Baja Latencia
2025-06-16 23:11:24,21,Baja Latencia
2025-06-16 23:11:27,21,Baja Latencia
2025-06-16 23:11:28,19,Baja Latencia
2025-06-16 23:11:31,22,Baja Latencia
2025-06-16 23:11:32,25,Baja Latencia
2025-06-16 23:11:35,20,Baja Latencia
2025-06-16 23:11:36,14,Baja Latencia
2025-06-16 23:11:40,1059,Latencia Alta
2025-06-16 23:11:44,106,Latencia Moderada
2025-06-16 23:11:44,106,Latencia Moderada
2025-06-16 23:11:49,909,Latencia Alta
2025-06-16 23:11:49,909,Latencia Alta
2025-06-16 23:11:53,17,Baja Latencia
2025-06-16 23:11:57,21,Baja Latencia
2025-06-16 23:11:57,21,Baja Latencia
2025-06-16 23:12:02,917,Latencia Alta
2025-06-16 23:12:02,916,Latencia Alta
2025-06-16 23:12:06,2,Baja Latencia
2025-06-16 23:12:06,2,Baja Latencia
2025-06-16 23:12:11,146,Latencia Moderada
2025-06-16 23:12:15,18,Baja Latencia
2025-06-16 23:12:15,18,Baja Latencia
2025-06-16 23:12:19,19,Baja Latencia
2025-06-16 23:12:23,19,Baja Latencia
2025-06-16 23:12:27,18,Baja Latencia
2025-06-16 23:12:31,20,Baja Latencia
2025-06-16 23:12:35,16,Baja Latencia
2025-06-16 23:12:39,11,Baja Latencia
2025-06-16 23:12:43,3,Baja Latencia
2025-06-16 23:12:43,3,Baja Latencia
2025-06-16 23:12:47,34,Baja Latencia
2025-06-16 23:12:47,34,Baja Latencia
2025-06-16 23:12:51,20,Baja Latencia
2025-06-16 23:12:51,20,Baja Latencia
2025-06-16 23:12:55,21,Baja Latencia
2025-06-16 23:12:59,16,Baja Latencia
2025-06-16 23:13:03,30,Baja Latencia
2025-06-16 23:13:07,13,Baja Latencia
2025-06-16 23:13:12,1029,Latencia Alta
2025-06-16 23:13:16,19,Baja Latencia
2025-06-16 23:13:20,7,Baja Latencia
2025-06-16 23:13:24,24,Baja Latencia
2025-06-16 23:13:24,24,Baja Latencia
2025-06-16 23:13:28,24,Baja Latencia
2025-06-16 23:13:32,22,Baja Latencia
2025-06-16 23:13:36,12,Baja Latencia
2025-06-16 23:13:36,12,Baja Latencia
2025-06-16 23:13:41,19,Baja Latencia
2025-06-16 23:13:45,20,Baja Latencia
2025-06-16 23:13:49,28,Baja Latencia
2025-06-16 23:13:53,11,Baja Latencia
2025-06-16 23:13:53,11,Baja Latencia
2025-06-16 23:13:57,19,Baja Latencia
2025-06-16 23:14:01,20,Baja Latencia
2025-06-16 23:14:05,20,Baja Latencia
2025-06-16 23:14:09,20,Baja Latencia
2025-06-16 23:14:09,20,Baja Latencia
2025-06-16 23:14:13,21,Baja Latencia
2025-06-16 23:14:17,15,Baja Latencia
2025-06-16 23:14:21,19,Baja Latencia
2025-06-16 23:14:25,19,Baja Latencia
2025-06-16 23:14:29,21,Baja Latencia
2025-06-16 23:14:33,16,Baja Latencia
2025-06-16 23:14:38,607,Latencia Alta
2025-06-16 23:14:42,14,Baja Latencia
2025-06-16 23:14:46,19,Baja Latencia
2025-06-16 23:14:50,18,Baja Latencia
2025-06-16 23:14:50,18,Baja Latencia
2025-06-16 23:14:54,21,Baja Latencia
2025-06-16 23:14:54,21,Baja Latencia
2025-06-16 23:14:58,20,Baja Latencia
2025-06-16 23:15:02,19,Baja Latencia
2025-06-16 23:15:06,25,Baja Latencia
2025-06-16 23:15:06,25,Baja Latencia
2025-06-16 23:15:10,18,Baja Latencia
2025-06-16 23:15:14,14,Baja Latencia
2025-06-16 23:15:18,20,Baja Latencia
2025-06-16 23:15:23,20,Baja Latencia
2025-06-16 23:15:23,20,Baja Latencia
2025-06-16 23:15:27,6,Baja Latencia
2025-06-16 23:15:31,32,Baja Latencia
2025-06-16 23:15:35,30,Baja Latencia
2025-06-16 23:15:35,30,Baja Latencia
2025-06-16 23:15:39,12,Baja Latencia
2025-06-16 23:15:43,20,Baja Latencia
2025-06-16 23:15:48,1030,Latencia Alta
2025-06-16 23:15:52,21,Baja Latencia
2025-06-16 23:15:56,22,Baja Latencia
2025-06-16 23:15:56,22,Baja Latencia
2025-06-16 23:16:00,17,Baja Latencia
2025-06-16 23:16:04,21,Baja Latencia
2025-06-16 23:16:08,19,Baja Latencia
2025-06-16 23:16:12,19,Baja Latencia
2025-06-16 23:16:17,802,Latencia Alta
2025-06-16 23:16:17,802,Latencia Alta
2025-06-16 23:16:22,629,Latencia Alta
2025-06-16 23:16:26,19,Baja Latencia
2025-06-16 23:16:30,21,Baja Latencia
2025-06-16 23:16:34,18,Baja Latencia
2025-06-16 23:16:39,1030,Latencia Alta
2025-06-16 23:16:39,1030,Latencia Alta
2025-06-16 23:16:43,21,Baja Latencia
2025-06-16 23:16:47,6,Baja Latencia
2025-06-16 23:16:51,34,Baja Latencia
2025-06-16 23:16:55,16,Baja Latencia
2025-06-16 23:16:59,21,Baja Latencia
2025-06-16 23:17:04,24,Baja Latencia
2025-06-16 23:17:08,18,Baja Latencia
2025-06-16 23:17:12,22,Baja Latencia
2025-06-16 23:17:12,22,Baja Latencia
2025-06-16 23:17:16,16,Baja Latencia
2025-06-16 23:17:16,16,Baja Latencia
2025-06-16 23:17:20,20,Baja Latencia
2025-06-16 23:17:20,20,Baja Latencia
2025-06-16 23:17:24,19,Baja Latencia
2025-06-16 23:17:28,15,Baja Latencia
2025-06-16 23:17:32,22,Baja Latencia
2025-06-16 23:17:36,30,Baja Latencia
2025-06-16 23:17:36,31,Baja Latencia
2025-06-16 23:17:40,7,Baja Latencia
2025-06-16 23:17:44,21,Baja Latencia
2025-06-16 23:17:48,19,Baja Latencia
2025-06-16 23:17:48,18,Baja Latencia
2025-06-16 23:17:52,20,Baja Latencia
2025-06-16 23:17:56,25,Baja Latencia
2025-06-16 23:18:00,15,Baja Latencia
2025-06-16 23:18:00,15,Baja Latencia
2025-06-16 23:18:04,20,Baja Latencia
2025-06-16 23:18:09,351,Latencia Alta
2025-06-16 23:18:09,351,Latencia Alta
2025-06-16 23:18:13,428,Latencia Alta
2025-06-16 23:18:17,174,Latencia Moderada
2025-06-16 23:18:21,138,Latencia Moderada
2025-06-16 23:18:21,138,Latencia Moderada
2025-06-16 23:18:25,13,Baja Latencia
2025-06-16 23:18:29,17,Baja Latencia
2025-06-16 23:18:29,17,Baja Latencia
2025-06-16 23:18:33,10,Baja Latencia
2025-06-16 23:18:37,19,Baja Latencia
2025-06-16 23:18:42,17,Baja Latencia
2025-06-16 23:18:46,20,Baja Latencia
2025-06-16 23:18:51,1031,Latencia Alta
2025-06-16 23:18:55,17,Baja Latencia
2025-06-16 23:18:59,16,Baja Latencia
2025-06-16 23:19:04,1029,Latencia Alta
2025-06-16 23:19:08,21,Baja Latencia
2025-06-16 23:19:13,1026,Latencia Alta
2025-06-16 23:19:18,1030,Latencia Alta
2025-06-16 23:19:18,1030,Latencia Alta
2025-06-16 23:19:22,27,Baja Latencia
2025-06-16 23:19:26,8,Baja Latencia
2025-06-16 23:19:26,8,Baja Latencia
2025-06-16 23:19:30,25,Baja Latencia
2025-06-16 23:19:30,25,Baja Latencia
2025-06-16 23:19:34,9,Baja Latencia
2025-06-16 23:19:34,9,Baja Latencia
2025-06-16 23:19:38,18,Baja Latencia
2025-06-16 23:19:42,20,Baja Latencia
2025-06-16 23:19:46,18,Baja Latencia
2025-06-16 23:19:50,20,Baja Latencia
2025-06-16 23:19:54,19,Baja Latencia
2025-06-16 23:19:59,1010,Latencia Alta
2025-06-16 23:20:04,1005,Latencia Alta
2025-06-16 23:20:04,1005,Latencia Alta
2025-06-16 23:20:09,1010,Latencia Alta
2025-06-16 23:20:09,1010,Latencia Alta
2025-06-16 23:20:14,1007,Latencia Alta
2025-06-16 23:20:14,1007,Latencia Alta
2025-06-16 23:20:18,3,Baja Latencia
2025-06-16 23:20:19,1014,Latencia Alta
2025-06-16 23:20:23,14,Baja Latencia
2025-06-16 23:20:24,12,Baja Latencia
2025-06-16 23:20:28,645,Latencia Alta
2025-06-16 23:20:29,711,Latencia Alta
2025-06-16 23:20:32,19,Baja Latencia
2025-06-16 23:20:33,7,Baja Latencia
2025-06-16 23:20:36,17,Baja Latencia
2025-06-16 23:20:37,11,Baja Latencia
2025-06-16 23:20:41,29,Baja Latencia

2025-06-16 23:20:46,1006,Latencia Alta
2025-06-16 23:20:51,1015,Latencia Alta
2025-06-16 23:20:55,31,Baja Latencia
2025-06-16 23:20:59,4,Baja Latencia
2025-06-16 23:21:03,21,Baja Latencia
2025-06-16 23:21:07,18,Baja Latencia
2025-06-16 23:21:12,927,Latencia Alta
2025-06-16 23:21:16,22,Baja Latencia
2025-06-16 23:21:20,30,Baja Latencia
2025-06-16 23:21:24,355,Latencia Alta
2025-06-16 23:21:24,355,Latencia Alta
2025-06-16 23:21:29,17,Baja Latencia
2025-06-16 23:21:33,79,Baja Latencia
2025-06-16 23:21:37,623,Latencia Alta
2025-06-16 23:21:41,7,Baja Latencia
2025-06-16 23:21:41,8,Baja Latencia
2025-06-16 23:21:45,6,Baja Latencia
2025-06-16 23:21:49,14,Baja Latencia
2025-06-16 23:21:53,30,Baja Latencia
2025-06-16 23:21:57,7,Baja Latencia
2025-06-16 23:22:01,18,Baja Latencia
2025-06-16 23:22:06,16,Baja Latencia
2025-06-16 23:22:11,958,Latencia Alta
2025-06-16 23:22:15,68,Baja Latencia
2025-06-16 23:22:20,845,Latencia Alta
2025-06-16 23:22:24,191,Latencia Moderada
2025-06-16 23:22:29,719,Latencia Alta
2025-06-16 23:22:29,718,Latencia Alta
2025-06-16 23:22:33,157,Latencia Moderada
2025-06-16 23:22:37,96,Baja Latencia
2025-06-16 23:22:37,96,Baja Latencia
2025-06-16 23:22:42,1020,Latencia Alta
2025-06-16 23:22:42,1015,Latencia Alta
2025-06-16 23:22:47,1040,Latencia Alta
2025-06-16 23:22:47,1040,Latencia Alta
2025-06-16 23:22:52,532,Latencia Alta
2025-06-16 23:22:52,526,Latencia Alta
2025-06-16 23:22:57,1029,Latencia Alta
2025-06-16 23:22:57,1030,Latencia Alta
2025-06-16 23:23:02,740,Latencia Alta
2025-06-16 23:23:02,742,Latencia Alta
2025-06-16 23:23:07,1268,Latencia Alta
2025-06-16 23:23:12,822,Latencia Alta
2025-06-16 23:23:17,1171,Latencia Alta
2025-06-16 23:23:21,35,Baja Latencia
2025-06-16 23:23:26,1012,Latencia Alta
2025-06-16 23:23:31,1013,Latencia Alta
2025-06-16 23:23:31,1013,Latencia Alta
2025-06-16 23:23:36,1010,Latencia Alta
2025-06-16 23:23:36,1014,Latencia Alta
2025-06-16 23:23:48,189,Latencia Moderada
2025-06-16 23:23:48,190,Latencia Moderada
2025-06-16 23:23:53,162,Latencia Moderada
2025-06-16 23:23:53,162,Latencia Moderada
2025-06-16 23:23:57,11,Baja Latencia
2025-06-16 23:24:01,8,Baja Latencia
2025-06-16 23:24:01,5,Baja Latencia
2025-06-16 23:24:05,6,Baja Latencia
2025-06-16 23:24:05,6,Baja Latencia
2025-06-16 23:24:10,1020,Latencia Alta
2025-06-16 23:24:10,1020,Latencia Alta
2025-06-16 23:24:14,286,Latencia Alta
2025-06-16 23:24:18,6,Baja Latencia
2025-06-16 23:24:23,722,Latencia Alta
2025-06-16 23:24:28,1010,Latencia Alta
2025-06-16 23:24:28,1010,Latencia Alta
2025-06-16 23:24:33,1006,Latencia Alta
2025-06-16 23:24:33,1007,Latencia Alta
2025-06-16 23:24:37,19,Baja Latencia
2025-06-16 23:24:37,21,Baja Latencia
2025-06-16 23:24:42,1003,Latencia Alta
2025-06-16 23:24:42,1001,Latencia Alta
2025-06-16 23:24:47,982,Latencia Alta
2025-06-16 23:24:51,10,Baja Latencia
2025-06-16 23:24:55,24,Baja Latencia
2025-06-16 23:25:00,442,Latencia Alta
2025-06-16 23:25:00,436,Latencia Alta
2025-06-16 23:25:05,344,Latencia Alta
2025-06-16 23:25:05,344,Latencia Alta
2025-06-16 23:25:10,1018,Latencia Alta
2025-06-16 23:25:15,1002,Latencia Alta
2025-06-16 23:25:15,1002,Latencia Alta
2025-06-16 23:25:20,1034,Latencia Alta
2025-06-16 23:25:20,1036,Latencia Alta
2025-06-16 23:25:26,995,Latencia Alta
2025-06-16 23:25:30,828,Latencia Alta
2025-06-16 23:25:30,830,Latencia Alta
2025-06-16 23:25:35,181,Latencia Moderada
2025-06-16 23:25:39,674,Latencia Alta
2025-06-16 23:25:44,286,Latencia Alta
2025-06-16 23:25:49,1069,Latencia Alta
2025-06-16 23:25:49,1069,Latencia Alta
2025-06-16 23:25:53,16,Baja Latencia
2025-06-16 23:25:58,1011,Latencia Alta
2025-06-16 23:25:58,1011,Latencia Alta
2025-06-16 23:26:03,1016,Latencia Alta
2025-06-16 23:26:07,282,Latencia Alta
2025-06-16 23:26:07,282,Latencia Alta
2025-06-16 23:26:12,577,Latencia Alta
2025-06-16 23:26:12,577,Latencia Alta
2025-06-16 23:26:16,275,Latencia Alta
2025-06-16 23:26:21,1030,Latencia Alta
2025-06-16 23:26:26,967,Latencia Alta
2025-06-16 23:26:31,912,Latencia Alta
2025-06-16 23:26:31,914,Latencia Alta
2025-06-16 23:26:35,4,Baja Latencia
2025-06-16 23:26:36,1011,Latencia Alta
2025-06-16 23:26:39,7,Baja Latencia
2025-06-16 23:26:41,982,Latencia Alta
2025-06-16 23:26:43,6,Baja Latencia
2025-06-16 23:26:46,1010,Latencia Alta
2025-06-16 23:26:47,20,Baja Latencia
2025-06-16 23:26:51,1006,Latencia Alta
2025-06-16 23:26:52,1020,Latencia Alta
2025-06-16 23:26:55,8,Baja Latencia
2025-06-16 23:26:57,1007,Latencia Alta
2025-06-16 23:27:00,249,Latencia Alta
2025-06-16 23:27:01,6,Baja Latencia
2025-06-16 23:27:05,776,Latencia Alta
2025-06-16 23:27:07,1016,Latencia Alta
2025-06-16 23:27:10,625,Latencia Alta
2025-06-16 23:27:12,1018,Latencia Alta
2025-06-16 23:27:14,4,Baja Latencia
2025-06-16 23:27:17,1008,Latencia Alta
2025-06-16 23:27:19,1015,Latencia Alta
2025-06-16 23:27:22,382,Latencia Alta
2025-06-16 23:27:24,1017,Latencia Alta
2025-06-16 23:27:26,5,Baja Latencia
2025-06-16 23:27:28,14,Baja Latencia
2025-06-16 23:27:31,1016,Latencia Alta
2025-06-16 23:27:32,14,Baja Latencia
2025-06-16 23:27:35,13,Baja Latencia
2025-06-16 23:27:36,8,Baja Latencia
2025-06-16 23:27:39,308,Latencia Alta
2025-06-16 23:27:41,850,Latencia Alta
2025-06-16 23:27:44,442,Latencia Alta
2025-06-16 23:27:45,177,Latencia Moderada
2025-06-16 23:27:48,261,Latencia Alta
2025-06-16 23:27:50,1008,Latencia Alta
2025-06-16 23:27:53,780,Latencia Alta
2025-06-16 23:27:55,978,Latencia Alta
2025-06-16 23:27:57,232,Latencia Alta
2025-06-16 23:27:59,22,Baja Latencia
2025-06-16 23:28:01,6,Baja Latencia
2025-06-16 23:28:04,561,Latencia Alta
2025-06-16 23:28:06,1004,Latencia Alta
2025-06-16 23:28:08,2,Baja Latencia
2025-06-16 23:28:10,12,Baja Latencia
2025-06-16 23:28:12,2,Baja Latencia
2025-06-16 23:28:14,10,Baja Latencia
2025-06-16 23:28:17,934,Latencia Alta
2025-06-16 23:28:18,41,Baja Latencia
2025-06-16 23:28:23,322,Latencia Alta
2025-06-16 23:28:27,56,Baja Latencia
2025-06-16 23:28:29,191,Latencia Moderada
2025-06-16 23:28:31,618,Latencia Alta
2025-06-16 23:28:34,981,Latencia Alta
2025-06-16 23:28:36,358,Latencia Alta
2025-06-16 23:28:39,1011,Latencia Alta
2025-06-16 23:28:40,42,Baja Latencia
2025-06-16 23:28:44,913,Latencia Alta
2025-06-16 23:28:44,141,Latencia Moderada
2025-06-16 23:28:48,36,Baja Latencia
2025-06-16 23:28:53,414,Latencia Alta
2025-06-16 23:28:57,31,Baja Latencia
2025-06-16 23:28:57,26,Baja Latencia
2025-06-16 23:29:02,451,Latencia Alta
2025-06-16 23:29:02,455,Latencia Alta
2025-06-16 23:29:07,910,Latencia Alta
2025-06-16 23:29:11,96,Baja Latencia
2025-06-16 23:29:11,95,Baja Latencia
2025-06-16 23:29:15,149,Latencia Moderada
2025-06-16 23:29:20,840,Latencia Alta
2025-06-16 23:29:20,840,Latencia Alta
2025-06-16 23:29:25,1000,Latencia Alta
2025-06-16 23:29:25,1001,Latencia Alta
2025-06-16 23:29:29,209,Latencia Alta
2025-06-16 23:29:29,211,Latencia Alta
2025-06-16 23:29:34,485,Latencia Alta
2025-06-16 23:29:34,485,Latencia Alta
2025-06-16 23:29:39,802,Latencia Alta
2025-06-16 23:29:39,802,Latencia Alta
2025-06-16 23:29:43,165,Latencia Moderada
2025-06-16 23:29:43,164,Latencia Moderada
2025-06-16 23:29:47,44,Baja Latencia
2025-06-16 23:29:52,1003,Latencia Alta
2025-06-16 23:29:52,1004,Latencia Alta
2025-06-16 23:29:56,15,Baja Latencia
2025-06-16 23:30:01,1016,Latencia Alta
2025-06-16 23:30:06,905,Latencia Alta
2025-06-16 23:30:06,905,Latencia Alta
2025-06-16 23:30:10,99,Baja Latencia
2025-06-16 23:30:15,144,Latencia Moderada
2025-06-16 23:30:19,715,Latencia Alta
2025-06-16 23:30:19,715,Latencia Alta
2025-06-16 23:30:24,708,Latencia Alta
2025-06-16 23:30:24,708,Latencia Alta
2025-06-16 23:30:28,142,Latencia Moderada
2025-06-16 23:30:28,142,Latencia Moderada
2025-06-16 23:30:33,155,Latencia Moderada
2025-06-16 23:30:37,368,Latencia Alta
2025-06-16 23:30:37,367,Latencia Alta
2025-06-16 23:30:42,637,Latencia Alta
2025-06-16 23:30:47,926,Latencia Alta
2025-06-16 23:30:52,695,Latencia Alta
2025-06-16 23:30:56,381,Latencia Alta
2025-06-16 23:31:01,623,Latencia Alta
2025-06-16 23:31:01,623,Latencia Alta
2025-06-16 23:31:06,1008,Latencia Alta
2025-06-16 23:31:06,1008,Latencia Alta
2025-06-16 23:31:11,1013,Latencia Alta
2025-06-16 23:31:11,1013,Latencia Alta
2025-06-16 23:31:15,8,Baja Latencia
2025-06-16 23:31:16,1012,Latencia Alta
2025-06-16 23:31:20,4,Baja Latencia
a
2025-06-16 23:31:32,478,Latencia Alta
2025-06-16 23:31:32,477,Latencia Alta
2025-06-16 23:31:44,15,Baja Latencia
2025-06-16 23:31:48,24,Baja Latencia
2025-06-16 23:31:52,41,Baja Latencia
2025-06-16 23:31:52,44,Baja Latencia
2025-06-16 23:31:57,453,Latencia Alta
2025-06-16 23:31:57,455,Latencia Alta
2025-06-16 23:32:01,570,Latencia Alta
2025-06-16 23:32:06,308,Latencia Alta
2025-06-16 23:32:06,306,Latencia Alta
2025-06-16 23:32:10,354,Latencia Alta
2025-06-16 23:32:15,326,Latencia Alta
2025-06-16 23:32:19,763,Latencia Alta
2025-06-16 23:32:23,24,Baja Latencia
2025-06-16 23:32:23,21,Baja Latencia
2025-06-16 23:32:28,246,Latencia Alta
2025-06-16 23:32:28,246,Latencia Alta
2025-06-16 23:32:32,469,Latencia Alta
2025-06-16 23:32:36,57,Baja Latencia
2025-06-16 23:32:36,57,Baja Latencia
2025-06-16 23:32:41,180,Latencia Moderada
2025-06-16 23:32:41,180,Latencia Moderada
2025-06-16 23:32:45,300,Latencia Alta
2025-06-16 23:32:45,299,Latencia Alta
2025-06-16 23:32:49,54,Baja Latencia
2025-06-16 23:32:49,55,Baja Latencia
2025-06-16 23:32:54,832,Latencia Alta
2025-06-16 23:32:54,832,Latencia Alta
2025-06-16 23:32:58,8,Baja Latencia
2025-06-16 23:32:58,50,Baja Latencia
2025-06-16 23:33:02,371,Latencia Alta
2025-06-16 23:33:02,329,Latencia Alta
2025-06-16 23:33:07,410,Latencia Alta
2025-06-16 23:33:07,410,Latencia Alta
2025-06-16 23:33:11,12,Baja Latencia
2025-06-16 23:33:11,12,Baja Latencia
2025-06-16 23:33:15,255,Latencia Alta
2025-06-16 23:33:20,814,Latencia Alta
2025-06-16 23:33:20,814,Latencia Alta
2025-06-16 23:33:24,138,Latencia Moderada
2025-06-16 23:33:24,138,Latencia Moderada
2025-06-16 23:33:28,7,Baja Latencia
2025-06-16 23:33:28,43,Baja Latencia
2025-06-16 23:33:32,10,Baja Latencia
2025-06-16 23:33:32,49,Baja Latencia
2025-06-16 23:33:37,1006,Latencia Alta
2025-06-16 23:33:37,1006,Latencia Alta
2025-06-16 23:33:42,783,Latencia Alta
2025-06-16 23:33:46,81,Baja Latencia
2025-06-16 23:33:46,81,Baja Latencia
2025-06-16 23:33:51,138,Latencia Moderada
2025-06-16 23:33:51,140,Latencia Moderada
2025-06-16 23:34:02,56,Baja Latencia
2025-06-16 23:34:02,60,Baja Latencia
2025-06-16 23:34:07,431,Latencia Alta
2025-06-16 23:34:07,437,Latencia Alta
2025-06-16 23:34:12,994,Latencia Alta
2025-06-16 23:34:17,999,Latencia Alta
2025-06-16 23:34:22,1114,Latencia Alta
2025-06-16 23:34:27,915,Latencia Alta
2025-06-16 23:34:32,989,Latencia Alta
2025-06-16 23:34:36,97,Baja Latencia
2025-06-16 23:34:36,97,Baja Latencia
2025-06-16 23:34:40,62,Baja Latencia
2025-06-16 23:34:45,90,Baja Latencia
2025-06-16 23:34:45,90,Baja Latencia
2025-06-16 23:34:49,76,Baja Latencia
2025-06-16 23:34:49,77,Baja Latencia
2025-06-16 23:34:53,121,Latencia Moderada
2025-06-16 23:34:53,120,Latencia Moderada
2025-06-16 23:34:57,187,Latencia Moderada
2025-06-16 23:34:57,255,Latencia Alta
2025-06-16 23:35:01,70,Baja Latencia
2025-06-16 23:35:02,315,Latencia Alta
2025-06-16 23:35:05,231,Latencia Alta
2025-06-16 23:35:06,150,Latencia Moderada
2025-06-16 23:35:10,286,Latencia Alta
2025-06-16 23:35:10,264,Latencia Alta
2025-06-16 23:35:14,45,Baja Latencia
2025-06-16 23:35:14,178,Latencia Moderada
2025-06-16 23:35:18,132,Latencia Moderada
2025-06-16 23:35:23,224,Latencia Alta
2025-06-16 23:35:27,36,Baja Latencia
2025-06-16 23:35:31,40,Baja Latencia
2025-06-16 23:35:36,784,Latencia Alta
2025-06-16 23:35:40,15,Baja Latencia
2025-06-16 23:35:40,15,Baja Latencia
2025-06-16 23:35:44,2,Baja Latencia
2025-06-16 23:35:44,36,Baja Latencia
2025-06-16 23:35:48,34,Baja Latencia
2025-06-16 23:35:49,1005,Latencia Alta
2025-06-16 23:35:52,20,Baja Latencia
2025-06-16 23:35:53,19,Baja Latencia
2025-06-16 23:35:56,22,Baja Latencia
2025-06-16 23:35:57,20,Baja Latencia
2025-06-16 23:36:00,18,Baja Latencia
2025-06-16 23:36:01,2,Baja Latencia
2025-06-16 23:36:04,20,Baja Latencia
2025-06-16 23:36:05,38,Baja Latencia
2025-06-16 23:36:08,21,Baja Latencia
2025-06-16 23:36:09,20,Baja Latencia
2025-06-16 23:36:12,23,Baja Latencia
2025-06-16 23:36:13,29,Baja Latencia
2025-06-16 23:36:16,17,Baja Latencia
2025-06-16 23:36:17,11,Baja Latencia
2025-06-16 23:36:20,17,Baja Latencia
2025-06-16 23:36:21,20,Baja Latencia
2025-06-16 23:36:24,392,Latencia Alta
2025-06-16 23:36:25,22,Baja Latencia
2025-06-16 23:36:29,16,Baja Latencia

2025-06-16 23:36:33,17,Baja Latencia
2025-06-16 23:36:37,14,Baja Latencia
2025-06-16 23:36:41,39,Baja Latencia
2025-06-16 23:36:46,339,Latencia Alta
2025-06-16 23:36:50,687,Latencia Alta
2025-06-16 23:36:54,17,Baja Latencia
2025-06-16 23:36:54,17,Baja Latencia
2025-06-16 23:36:58,25,Baja Latencia
2025-06-16 23:36:58,25,Baja Latencia
2025-06-16 23:37:02,7,Baja Latencia
2025-06-16 23:37:02,7,Baja Latencia
2025-06-16 23:37:06,23,Baja Latencia
2025-06-16 23:37:06,24,Baja Latencia
2025-06-16 23:37:18,114,Latencia Moderada
2025-06-16 23:37:23,327,Latencia Alta
2025-06-16 23:37:27,21,Baja Latencia
2025-06-16 23:37:31,15,Baja Latencia
2025-06-16 23:37:36,1029,Latencia Alta
2025-06-16 23:37:36,1029,Latencia Alta
2025-06-16 23:37:41,505,Latencia Alta
2025-06-16 23:37:45,18,Baja Latencia
2025-06-16 23:37:45,18,Baja Latencia
2025-06-16 23:37:49,346,Latencia Alta
2025-06-16 23:37:54,702,Latencia Alta
2025-06-16 23:37:59,1033,Latencia Alta
2025-06-16 23:38:04,1019,Latencia Alta
2025-06-16 23:38:08,19,Baja Latencia
2025-06-16 23:38:08,19,Baja Latencia
2025-06-16 23:38:12,15,Baja Latencia
2025-06-16 23:38:16,20,Baja Latencia
2025-06-16 23:38:20,16,Baja Latencia
2025-06-16 23:38:24,16,Baja Latencia
2025-06-16 23:38:24,15,Baja Latencia
2025-06-16 23:38:28,18,Baja Latencia
2025-06-16 23:38:32,18,Baja Latencia
2025-06-16 23:38:36,22,Baja Latencia
2025-06-16 23:38:40,15,Baja Latencia
2025-06-16 23:38:44,26,Baja Latencia
2025-06-16 23:38:48,7,Baja Latencia
2025-06-16 23:38:53,19,Baja Latencia
2025-06-16 23:38:57,19,Baja Latencia
2025-06-16 23:39:01,18,Baja Latencia
2025-06-16 23:39:05,18,Baja Latencia
2025-06-16 23:39:10,1028,Latencia Alta
2025-06-16 23:39:10,1028,Latencia Alta
2025-06-16 23:39:14,20,Baja Latencia
2025-06-16 23:39:18,2,Baja Latencia
2025-06-16 23:39:19,299,Latencia Alta
2025-06-16 23:39:23,18,Baja Latencia

2025-06-16 23:39:27,18,Baja Latencia
2025-06-16 23:39:31,15,Baja Latencia
2025-06-16 23:39:35,15,Baja Latencia
2025-06-16 23:39:39,25,Baja Latencia
2025-06-16 23:39:39,25,Baja Latencia
2025-06-16 23:39:43,3,Baja Latencia
2025-06-16 23:39:43,5,Baja Latencia
2025-06-16 23:39:47,26,Baja Latencia
2025-06-16 23:39:47,27,Baja Latencia
2025-06-16 23:39:51,16,Baja Latencia
2025-06-16 23:39:55,23,Baja Latencia
2025-06-16 23:39:59,13,Baja Latencia
2025-06-16 23:40:03,20,Baja Latencia
2025-06-16 23:40:07,17,Baja Latencia
2025-06-16 23:40:11,3,Baja Latencia
2025-06-16 23:40:11,17,Baja Latencia
2025-06-16 23:40:15,39,Baja Latencia
2025-06-16 23:40:20,294,Latencia Alta
2025-06-16 23:40:24,64,Baja Latencia
2025-06-16 23:40:24,329,Latencia Alta
2025-06-16 23:40:28,29,Baja Latencia
2025-06-16 23:40:28,23,Baja Latencia
2025-06-16 23:40:32,2,Baja Latencia
2025-06-16 23:40:33,18,Baja Latencia
2025-06-16 23:40:36,8,Baja Latencia
2025-06-16 23:40:37,24,Baja Latencia
2025-06-16 23:40:40,18,Baja Latencia
2025-06-16 23:40:41,17,Baja Latencia
2025-06-16 23:40:45,327,Latencia Alta
2025-06-16 23:40:46,958,Latencia Alta
2025-06-16 23:40:50,33,Baja Latencia
